1 2 19815.0
1 3 28911.0
1 4 24062.0
1 5 67525.0
1 6 2670.0
1 7 24555.0
1 8 27873.0
1 9 17430.0
1 10 10360.0
1 11 44889.0
1 12 6077.0
1 13 70479.0
1 14 21347.0
1 15 33999.0
1 16 8118.0
1 17 51628.0
1 18 17689.0
1 19 27140.0
1 20 2092.0
1 21 20523.0
1 22 4976.0
1 23 19114.0
1 24 33737.0
1 25 27654.0
1 26 60433.0
1 27 51080.0
1 28 41033.0
1 29 31438.0
1 30 28965.0
1 31 51650.0
1 32 35129.0
1 33 2390.0
1 34 16876.0
1 35 31866.0
1 36 84071.0
1 37 961.0
1 38 2311.0
1 39 3846.0
1 40 55880.0
1 41 340.0
1 42 3782.0
1 43 3168.0
1 44 3058.0
1 45 137.0
1 46 15899.0
1 47 1192.0
1 48 22560.0
1 49 8549.0
1 50 7944.0
1 51 68.0
1 52 13066.0
1 53 2027.0
1 54 1608.0
1 55 359.0
1 56 4142.0
1 57 1249.0
1 58 1476.0
1 59 3751.0
1 60 4832.0
1 61 24556.0
1 62 21587.0
1 63 4891.0
1 64 4411.0
1 65 3217.0
1 66 960.0
1 67 6345.0
1 68 256.0
1 69 105.0
1 70 919.0
2 3 318.0
2 4 593.0
2 5 720.0
2 6 447.0
2 7 9655.0
2 8 17144.0
2 9 8150.0
2 10 13870.0
2 11 4072.0
2 12 2097.0
2 13 400.0
2 14 4327.0
2 15 195.0
2 16 15303.0
2 17 13560.0
2 18 140.0
2 19 229.0
2 20 10.0
2 21 46.0
2 22 990.0
2 23 602.0
2 24 1005.0
2 25 739.0
2 26 3633.0
2 27 246.0
2 28 159.0
2 29 139.0
2 30 5026.0
2 31 29925.0
2 32 6776.0
2 33 5.0
2 34 8451.0
2 35 11419.0
2 36 625.0
2 37 1.0
2 38 6.0
2 39 20.0
2 40 307.0
2 41 36.0
2 42 63.0
2 43 44.0
2 44 15.0
2 45 2.0
2 46 158.0
2 47 29.0
2 48 34.0
2 49 278.0
2 50 19.0
2 51 1.0
2 52 187.0
2 53 61.0
2 54 3.0
2 56 8.0
2 57 90.0
2 58 34.0
2 59 28.0
2 60 65.0
2 61 147.0
2 62 63.0
2 63 2.0
2 64 5.0
2 65 37.0
2 66 2.0
2 67 64.0
2 70 2.0
3 4 6220.0
3 5 33170.0
3 6 750.0
3 7 178.0
3 8 469.0
3 9 1205.0
3 10 20.0
3 11 11783.0
3 12 347.0
3 13 10831.0
3 14 1374.0
3 15 3170.0
3 16 6.0
3 17 618.0
3 18 699.0
3 19 9484.0
3 20 46.0
3 21 8802.0
3 22 1224.0
3 23 624.0
3 24 19723.0
3 25 917.0
3 26 10251.0
3 27 12216.0
3 28 8317.0
3 29 12682.0
3 30 1573.0
3 31 2543.0
3 32 2564.0
3 33 145.0
3 34 112.0
3 35 2340.0
3 36 10504.0
3 37 37.0
3 38 562.0
3 39 660.0
3 40 10230.0
3 41 88.0
3 42 38.0
3 43 18.0
3 44 158.0
3 45 1.0
3 46 1491.0
3 47 37.0
3 48 2115.0
3 49 96.0
3 50 841.0
3 51 1.0
3 52 167.0
3 53 1463.0
3 54 147.0
3 55 9.0
3 56 645.0
3 57 128.0
3 58 838.0
3 59 1066.0
3 60 1728.0
3 61 3311.0
3 62 1959.0
3 63 427.0
3 64 515.0
3 65 458.0
3 66 43.0
3 67 693.0
3 68 5.0
3 69 3.0
3 70 131.0
4 5 6480.0
4 6 48.0
4 7 258.0
4 8 102.0
4 9 3988.0
4 10 36.0
4 11 2366.0
4 12 1193.0
4 13 6984.0
4 14 58.0
4 15 2611.0
4 16 53.0
4 17 430.0
4 18 2214.0
4 19 12588.0
4 20 356.0
4 21 4193.0
4 22 299.0
4 23 8425.0
4 24 7384.0
4 25 15348.0
4 26 5439.0
4 27 5114.0
4 28 10792.0
4 29 16328.0
4 30 4328.0
4 31 2097.0
4 32 7825.0
4 33 191.0
4 34 280.0
4 35 1616.0
4 36 2614.0
4 37 15.0
4 38 81.0
4 39 109.0
4 40 2353.0
4 41 16.0
4 42 10.0
4 43 1.0
4 44 31.0
4 46 439.0
4 47 1.0
4 48 1035.0
4 49 8.0
4 50 286.0
4 51 1.0
4 52 20.0
4 53 41.0
4 54 30.0
4 55 6.0
4 56 84.0
4 57 15.0
4 58 39.0
4 59 101.0
4 60 145.0
4 61 568.0
4 62 1066.0
4 63 109.0
4 64 108.0
4 65 35.0
4 66 20.0
4 67 124.0
4 68 1.0
4 69 4.0
4 70 46.0
5 6 1136.0
5 7 757.0
5 8 891.0
5 9 2301.0
5 10 57.0
5 11 17844.0
5 12 592.0
5 13 17760.0
5 14 2056.0
5 15 5312.0
5 16 78.0
5 17 2853.0
5 18 1003.0
5 19 10679.0
5 20 142.0
5 21 7743.0
5 22 1684.0
5 23 1053.0
5 24 23629.0
5 25 2531.0
5 26 20274.0
5 27 16341.0
5 28 9420.0
5 29 12022.0
5 30 2960.0
5 31 5683.0
5 32 4486.0
5 33 218.0
5 34 403.0
5 35 4272.0
5 36 44765.0
5 37 287.0
5 38 1579.0
5 39 2948.0
5 40 42530.0
5 41 284.0
5 42 606.0
5 43 153.0
5 44 984.0
5 45 17.0
5 46 7210.0
5 47 199.0
5 48 9889.0
5 49 546.0
5 50 2963.0
5 51 4.0
5 52 1275.0
5 53 1899.0
5 54 742.0
5 55 77.0
5 56 1729.0
5 57 441.0
5 58 1302.0
5 59 3188.0
5 60 3769.0
5 61 10721.0
5 62 9140.0
5 63 1624.0
5 64 1984.0
5 65 1344.0
5 66 347.0
5 67 2430.0
5 68 34.0
5 69 27.0
5 70 657.0
6 7 105.0
6 8 2301.0
6 9 4976.0
6 10 333.0
6 11 5822.0
6 12 7590.0
6 13 61.0
6 14 8095.0
6 15 10.0
6 16 229.0
6 17 1478.0
6 18 31.0
6 19 19.0
6 20 1.0
6 21 6.0
6 22 14270.0
6 23 34.0
6 24 2418.0
6 25 41.0
6 26 9205.0
6 27 76.0
6 28 4.0
6 29 278.0
6 30 6623.0
6 31 321.0
6 32 575.0
6 34 44.0
6 35 75.0
6 36 231.0
6 37 53.0
6 38 139.0
6 39 26.0
6 40 128.0
6 41 5687.0
6 42 24.0
6 43 1690.0
6 44 835.0
6 45 136.0
6 46 1389.0
6 47 4720.0
6 48 2.0
6 49 6252.0
6 50 4.0
6 51 32.0
6 52 389.0
6 53 19.0
6 54 3.0
6 57 9229.0
6 59 180.0
6 60 8.0
6 61 3173.0
6 62 77.0
6 63 1.0
6 64 64.0
6 65 2085.0
6 66 11.0
6 67 20.0
6 69 5.0
6 70 5.0
7 8 16701.0
7 9 1329.0
7 10 8607.0
7 11 3188.0
7 12 732.0
7 13 1599.0
7 14 5666.0
7 15 1003.0
7 16 6633.0
7 17 21679.0
7 18 5.0
7 19 223.0
7 20 75.0
7 21 232.0
7 22 540.0
7 23 36.0
7 24 83.0
7 25 226.0
7 26 3284.0
7 27 1160.0
7 28 667.0
7 29 241.0
7 30 685.0
7 31 12591.0
7 32 1411.0
7 33 23.0
7 34 12205.0
7 35 2690.0
7 36 2565.0
7 37 309.0
7 38 56.0
7 39 64.0
7 40 958.0
7 41 15.0
7 42 835.0
7 43 863.0
7 44 415.0
7 45 195.0
7 46 631.0
7 47 131.0
7 48 467.0
7 49 1040.0
7 50 238.0
7 51 167.0
7 52 2146.0
7 53 3.0
7 54 34.0
7 55 15.0
7 56 92.0
7 57 72.0
7 58 5.0
7 59 14.0
7 60 51.0
7 61 1003.0
7 62 351.0
7 63 117.0
7 64 96.0
7 65 107.0
7 66 92.0
7 67 193.0
7 68 2.0
7 69 111.0
7 70 19.0
8 9 5461.0
8 10 25315.0
8 11 18998.0
8 12 12226.0
8 13 690.0
8 14 42317.0
8 15 361.0
8 16 17633.0
8 17 41891.0
8 18 19.0
8 19 56.0
8 20 19.0
8 21 18.0
8 22 10719.0
8 23 35.0
8 24 584.0
8 25 101.0
8 26 7371.0
8 27 536.0
8 28 314.0
8 29 84.0
8 30 2268.0
8 31 16748.0
8 32 2653.0
8 33 12.0
8 34 8260.0
8 35 1372.0
8 36 1662.0
8 37 64.0
8 38 10.0
8 39 2.0
8 40 386.0
8 41 770.0
8 42 259.0
8 43 3974.0
8 44 212.0
8 45 61.0
8 46 1217.0
8 47 1851.0
8 48 92.0
8 49 12859.0
8 50 28.0
8 51 47.0
8 52 2459.0
8 53 2.0
8 56 18.0
8 57 2827.0
8 58 1.0
8 59 16.0
8 60 16.0
8 61 730.0
8 62 91.0
8 63 18.0
8 64 20.0
8 65 275.0
8 66 19.0
8 67 93.0
8 69 6.0
8 70 4.0
9 10 2476.0
9 11 13777.0
9 12 8841.0
9 13 487.0
9 14 8042.0
9 15 172.0
9 16 737.0
9 17 7297.0
9 18 729.0
9 19 254.0
9 20 7.0
9 21 55.0
9 22 6091.0
9 23 4292.0
9 24 6074.0
9 25 4631.0
9 26 17956.0
9 27 364.0
9 28 135.0
9 29 859.0
9 30 22897.0
9 31 13731.0
9 32 22823.0
9 33 7.0
9 34 1795.0
9 35 8109.0
9 36 904.0
9 37 23.0
9 38 33.0
9 39 29.0
9 40 461.0
9 41 874.0
9 42 17.0
9 43 471.0
9 44 420.0
9 45 83.0
9 46 822.0
9 47 1207.0
9 48 94.0
9 49 2164.0
9 50 18.0
9 51 13.0
9 52 251.0
9 53 104.0
9 54 7.0
9 56 20.0
9 57 2383.0
9 58 57.0
9 59 74.0
9 60 119.0
9 61 1014.0
9 62 219.0
9 63 10.0
9 64 21.0
9 65 605.0
9 66 8.0
9 67 93.0
9 69 4.0
9 70 9.0
10 11 3377.0
10 12 3177.0
10 13 185.0
10 14 5964.0
10 15 91.0
10 16 17803.0
10 17 11401.0
10 18 6.0
10 19 8.0
10 20 3.0
10 21 2.0
10 22 1279.0
10 23 10.0
10 24 32.0
10 25 42.0
10 26 1281.0
10 27 88.0
10 28 60.0
10 29 8.0
10 30 668.0
10 31 12601.0
10 32 931.0
10 34 6170.0
10 35 816.0
10 36 158.0
10 37 4.0
10 40 31.0
10 41 40.0
10 42 47.0
10 43 93.0
10 44 14.0
10 45 1.0
10 46 71.0
10 47 49.0
10 48 6.0
10 49 501.0
10 50 3.0
10 51 2.0
10 52 132.0
10 57 120.0
10 59 1.0
10 60 1.0
10 61 60.0
10 62 7.0
10 65 21.0
10 67 16.0
11 12 9171.0
11 13 7228.0
11 14 30019.0
11 15 4731.0
11 16 1220.0
11 17 22501.0
11 18 2968.0
11 19 1363.0
11 20 240.0
11 21 1680.0
11 22 12319.0
11 23 942.0
11 24 24323.0
11 25 1210.0
11 26 35869.0
11 27 6049.0
11 28 4329.0
11 29 5613.0
11 30 15043.0
11 31 7026.0
11 32 9864.0
11 33 192.0
11 34 1168.0
11 35 2009.0
11 36 5204.0
11 37 107.0
11 38 95.0
11 39 170.0
11 40 2273.0
11 41 921.0
11 42 190.0
11 43 2749.0
11 44 351.0
11 45 73.0
11 46 3532.0
11 47 1593.0
11 48 940.0
11 49 9713.0
11 50 1034.0
11 51 37.0
11 52 2617.0
11 53 145.0
11 54 49.0
11 55 44.0
11 56 110.0
11 57 2238.0
11 58 57.0
11 59 262.0
11 60 217.0
11 61 2122.0
11 62 689.0
11 63 209.0
11 64 154.0
11 65 462.0
11 66 57.0
11 67 360.0
11 68 16.0
11 69 18.0
11 70 53.0
12 13 165.0
12 14 19344.0
12 15 77.0
12 16 1708.0
12 17 7609.0
12 18 50.0
12 19 50.0
12 20 3.0
12 21 30.0
12 22 17396.0
12 23 1628.0
12 24 962.0
12 25 1827.0
12 26 8868.0
12 27 150.0
12 28 53.0
12 29 225.0
12 30 7631.0
12 31 1385.0
12 32 3065.0
12 33 4.0
12 34 454.0
12 35 783.0
12 36 270.0
12 37 28.0
12 38 10.0
12 39 3.0
12 40 78.0
12 41 2257.0
12 42 22.0
12 43 2745.0
12 44 473.0
12 45 98.0
12 46 902.0
12 47 3613.0
12 48 32.0
12 49 9391.0
12 50 8.0
12 51 20.0
12 52 695.0
12 53 2.0
12 57 6567.0
12 59 18.0
12 60 6.0
12 61 1246.0
12 62 51.0
12 63 1.0
12 64 9.0
12 65 920.0
12 66 7.0
12 67 30.0
12 69 4.0
12 70 4.0
13 14 847.0
13 15 30545.0
13 16 215.0
13 17 3570.0
13 18 1375.0
13 19 13067.0
13 20 2765.0
13 21 17762.0
13 22 54.0
13 23 1712.0
13 24 6457.0
13 25 6318.0
13 26 14233.0
13 27 45270.0
13 28 31708.0
13 29 18295.0
13 30 1538.0
13 31 5661.0
13 32 1887.0
13 33 2715.0
13 34 829.0
13 35 3324.0
13 36 17926.0
13 37 63.0
13 38 504.0
13 39 642.0
13 40 14813.0
13 41 8.0
13 42 195.0
13 43 37.0
13 44 275.0
13 45 2.0
13 46 1677.0
13 47 4.0
13 48 10821.0
13 49 84.0
13 50 3997.0
13 51 1.0
13 52 433.0
13 53 148.0
13 54 352.0
13 55 47.0
13 56 823.0
13 57 13.0
13 58 226.0
13 59 405.0
13 60 1164.0
13 61 3699.0
13 62 11838.0
13 63 935.0
13 64 790.0
13 65 313.0
13 66 96.0
13 67 746.0
13 68 142.0
13 69 24.0
13 70 210.0
14 15 741.0
14 16 2035.0
14 17 38721.0
14 18 11.0
14 19 32.0
14 20 71.0
14 21 80.0
14 22 24502.0
14 23 28.0
14 24 1679.0
14 25 49.0
14 26 11656.0
14 27 690.0
14 28 309.0
14 29 185.0
14 30 5123.0
14 31 5368.0
14 32 4149.0
14 33 28.0
14 34 1183.0
14 35 646.0
14 36 1891.0
14 37 152.0
14 38 117.0
14 39 28.0
14 40 338.0
14 41 3001.0
14 42 286.0
14 43 12795.0
14 44 1028.0
14 45 205.0
14 46 3190.0
14 47 8557.0
14 48 95.0
14 49 34870.0
14 50 110.0
14 51 104.0
14 52 5300.0
14 53 29.0
14 56 5.0
14 57 11497.0
14 58 1.0
14 59 181.0
14 60 25.0
14 61 2686.0
14 62 114.0
14 63 11.0
14 64 91.0
14 65 1580.0
14 66 34.0
14 67 85.0
14 68 1.0
14 69 14.0
14 70 15.0
15 16 69.0
15 17 3060.0
15 18 535.0
15 19 3699.0
15 20 689.0
15 21 2988.0
15 22 38.0
15 23 698.0
15 24 2620.0
15 25 2137.0
15 26 4952.0
15 27 20943.0
15 28 10886.0
15 29 5041.0
15 30 320.0
15 31 2655.0
15 32 592.0
15 33 2327.0
15 34 361.0
15 35 1373.0
15 36 5521.0
15 37 25.0
15 38 82.0
15 39 175.0
15 40 3612.0
15 41 4.0
15 42 152.0
15 43 28.0
15 44 214.0
15 45 1.0
15 46 485.0
15 47 2.0
15 48 4337.0
15 49 117.0
15 50 4339.0
15 51 1.0
15 52 453.0
15 53 20.0
15 54 94.0
15 55 11.0
15 56 136.0
15 57 6.0
15 58 57.0
15 59 45.0
15 60 569.0
15 61 2320.0
15 62 3103.0
15 63 486.0
15 64 282.0
15 65 223.0
15 66 52.0
15 67 428.0
15 68 222.0
15 69 6.0
15 70 91.0
16 17 5919.0
16 18 12.0
16 19 24.0
16 20 2.0
16 21 26.0
16 22 482.0
16 23 58.0
16 24 22.0
16 25 154.0
16 26 517.0
16 27 91.0
16 28 89.0
16 29 34.0
16 30 361.0
16 31 17382.0
16 32 653.0
16 33 2.0
16 34 5898.0
16 35 2507.0
16 36 116.0
16 40 47.0
16 41 15.0
16 42 34.0
16 43 22.0
16 44 2.0
16 46 33.0
16 47 13.0
16 48 12.0
16 49 146.0
16 50 6.0
16 52 38.0
16 56 1.0
16 57 31.0
16 60 1.0
16 61 29.0
16 62 9.0
16 63 1.0
16 65 4.0
16 67 7.0
17 18 119.0
17 19 445.0
17 20 177.0
17 21 491.0
17 22 6373.0
17 23 193.0
17 24 541.0
17 25 453.0
17 26 8654.0
17 27 2724.0
17 28 1401.0
17 29 435.0
17 30 3793.0
17 31 17549.0
17 32 5892.0
17 33 71.0
17 34 7912.0
17 35 6079.0
17 36 8587.0
17 37 415.0
17 38 132.0
17 39 127.0
17 40 2480.0
17 41 244.0
17 42 606.0
17 43 4331.0
17 44 790.0
17 45 242.0
17 46 2885.0
17 47 1402.0
17 48 697.0
17 49 12858.0
17 50 453.0
17 51 239.0
17 52 8802.0
17 53 12.0
17 54 55.0
17 55 22.0
17 56 120.0
17 57 1086.0
17 58 11.0
17 59 217.0
17 60 84.0
17 61 2195.0
17 62 537.0
17 63 155.0
17 64 143.0
17 65 347.0
17 66 143.0
17 67 666.0
17 68 5.0
17 69 20.0
17 70 54.0
18 19 404.0
18 20 7.0
18 21 223.0
18 22 31.0
18 23 10837.0
18 24 11687.0
18 25 12035.0
18 26 7688.0
18 27 959.0
18 28 443.0
18 29 2349.0
18 30 11114.0
18 31 1555.0
18 32 7337.0
18 33 21.0
18 34 42.0
18 35 2900.0
18 36 784.0
18 38 13.0
18 39 29.0
18 40 608.0
18 41 12.0
18 42 4.0
18 44 17.0
18 46 173.0
18 48 213.0
18 49 5.0
18 50 89.0
18 52 16.0
18 53 140.0
18 54 8.0
18 56 20.0
18 57 18.0
18 58 86.0
18 59 83.0
18 60 155.0
18 61 242.0
18 62 269.0
18 63 23.0
18 64 26.0
18 65 62.0
18 66 1.0
18 67 71.0
18 70 5.0
19 20 512.0
19 21 12578.0
19 22 15.0
19 23 2262.0
19 24 4857.0
19 25 7239.0
19 26 4624.0
19 27 9820.0
19 28 18116.0
19 29 16460.0
19 30 671.0
19 31 2193.0
19 32 2357.0
19 33 302.0
19 34 135.0
19 35 1307.0
19 36 5089.0
19 37 23.0
19 38 161.0
19 39 237.0
19 40 4867.0
19 41 6.0
19 42 21.0
19 43 5.0
19 44 60.0
19 45 1.0
19 46 622.0
19 47 1.0
19 48 1952.0
19 49 8.0
19 50 484.0
19 52 47.0
19 53 61.0
19 54 81.0
19 55 7.0
19 56 200.0
19 57 7.0
19 58 55.0
19 59 294.0
19 60 299.0
19 61 1075.0
19 62 2047.0
19 63 152.0
19 64 180.0
19 65 75.0
19 66 25.0
19 67 186.0
19 68 8.0
19 69 3.0
19 70 52.0
20 21 2082.0
20 22 1.0
20 23 17.0
20 24 25.0
20 25 66.0
20 26 565.0
20 27 1799.0
20 28 2835.0
20 29 556.0
20 30 13.0
20 31 77.0
20 32 19.0
20 33 82.0
20 34 73.0
20 35 42.0
20 36 70.0
20 38 2.0
20 39 2.0
20 40 51.0
20 42 8.0
20 44 3.0
20 46 13.0
20 48 26.0
20 50 10.0
20 52 6.0
20 55 1.0
20 60 3.0
20 61 7.0
20 62 30.0
20 63 3.0
20 65 3.0
20 66 1.0
20 67 6.0
20 70 1.0
21 22 9.0
21 23 565.0
21 24 3242.0
21 25 1488.0
21 26 4399.0
21 27 10701.0
21 28 18649.0
21 29 14491.0
21 30 686.0
21 31 1094.0
21 32 456.0
21 33 277.0
21 34 51.0
21 35 584.0
21 36 2850.0
21 37 11.0
21 38 93.0
21 39 134.0
21 40 2717.0
21 41 3.0
21 42 41.0
21 43 3.0
21 44 44.0
21 45 1.0
21 46 445.0
21 47 1.0
21 48 710.0
21 49 8.0
21 50 249.0
21 52 54.0
21 53 50.0
21 54 38.0
21 55 4.0
21 56 135.0
21 57 4.0
21 58 43.0
21 59 263.0
21 60 169.0
21 61 513.0
21 62 901.0
21 63 68.0
21 64 83.0
21 65 60.0
21 66 15.0
21 67 111.0
21 68 2.0
21 69 2.0
21 70 17.0
22 23 376.0
22 24 1763.0
22 25 392.0
22 26 11423.0
22 27 118.0
22 28 15.0
22 29 257.0
22 30 6569.0
22 31 796.0
22 32 1078.0
22 34 125.0
22 35 239.0
22 36 458.0
22 37 75.0
22 38 160.0
22 39 32.0
22 40 153.0
22 41 5762.0
22 42 43.0
22 43 4237.0
22 44 1093.0
